"","X1","carat","cut","cut_ord","color","clarity","clarity_ord","predicted_price"
"2561",2561,1.51,"Very Good",3,"G","VVS2",6,10601.48567
"2562",2562,0.52,"Premium",4,"H","SI1",3,1108.67584
"2563",2563,0.31,"Ideal",5,"E","VVS1",7,1343.94527
"2564",2564,0.28,"Very Good",3,"F","VVS2",6,314.48276
"2565",2565,0.7,"Very Good",3,"E","SI1",3,2453.7119
"2566",2566,1.51,"Very Good",3,"E","VS2",5,10143.68367
"2567",2567,1.05,"Very Good",3,"G","IF",8,7669.91785
"2568",2568,1,"Premium",4,"E","VVS2",6,6496.522
"2569",2569,1.51,"Very Good",3,"J","VVS2",6,10601.48567
"2570",2570,1.21,"Very Good",3,"H","SI1",3,6719.05457
"2571",2571,0.34,"Ideal",5,"I","VS1",4,221.44178
"2572",2572,0.9,"Premium",4,"E","SI1",3,4286.7743
"2573",2573,1.3,"Ideal",5,"D","SI1",3,7792.5201
"2574",2574,0.42,"Ideal",5,"G","VS1",4,890.51514
"2575",2575,0.74,"Ideal",5,"E","SI1",3,3109.00658
"2576",2576,1.02,"Ideal",5,"D","VS1",4,5908.56534
"2577",2577,0.3,"Ideal",5,"D","VS2",5,344.7071
"2578",2578,0.4,"Very Good",3,"D","VVS2",6,1318.0928
"2579",2579,0.3,"Premium",4,"D","SI1",3,-731.2759
"2580",2580,0.3,"Ideal",5,"E","VS2",5,344.7071
"2581",2581,2.01,"Fair",1,"H","SI2",2,12631.22817
"2582",2582,1.35,"Premium",4,"F","VS2",5,8965.91595
"2583",2583,1.03,"Ideal",5,"F","SI2",2,5076.59551
"2584",2584,1.01,"Good",2,"D","SI1",3,4885.99217
"2585",2585,0.71,"Very Good",3,"H","VS2",5,3452.95007
"2586",2586,0.38,"Ideal",5,"F","VVS1",7,1929.38446
"2587",2587,0.5,"Good",2,"G","SI2",2,162.8475
"2588",2588,0.54,"Premium",4,"H","VS1",4,1733.74618
"2589",2589,0.73,"Ideal",5,"F","VVS1",7,4856.58041
"2590",2590,1.01,"Fair",1,"D","SI2",2,4267.81117
"2591",2591,0.51,"Premium",4,"E","VS2",5,1940.64567
"2592",2592,1.01,"Good",2,"I","VS2",5,5801.59617
"2593",2593,2.03,"Premium",4,"J","VS1",4,14195.23751
"2594",2594,0.34,"Ideal",5,"H","VVS2",6,1137.04578
"2595",2595,0.54,"Ideal",5,"F","VVS2",6,2809.72918
"2596",2596,0.7,"Good",2,"I","VS1",4,2751.1349
"2597",2597,1.52,"Good",2,"H","SI1",3,9151.33484
"2598",2598,0.31,"Ideal",5,"D","SI1",3,-487.26273
"2599",2599,0.4,"Very Good",3,"E","VVS1",7,1775.8948
"2600",2600,0.5,"Premium",4,"D","SI1",3,941.4075
"2601",2601,1.02,"Very Good",3,"E","SI2",2,4672.20334
"2602",2602,0.5,"Very Good",3,"H","VS1",4,1238.8305
"2603",2603,1.21,"Very Good",3,"E","SI1",3,6719.05457
"2604",2604,0.54,"Good",2,"D","VS1",4,1412.98818
"2605",2605,1.01,"Ideal",5,"H","SI1",3,5367.12917
"2606",2606,0.32,"Ideal",5,"H","VS2",5,511.97544
"2607",2607,0.9,"Premium",4,"H","VS2",5,5202.3783
"2608",2608,1.5,"Ideal",5,"F","VVS2",6,10838.6095
"2609",2609,0.33,"Premium",4,"G","VVS1",7,1350.83461
"2610",2610,0.5,"Very Good",3,"F","VS2",5,1696.6325
"2611",2611,0.71,"Ideal",5,"D","SI2",2,2400.30207
"2612",2612,0.72,"Premium",4,"H","VS2",5,3696.96324
"2613",2613,1.08,"Very Good",3,"G","SI2",2,5174.00836
"2614",2614,0.55,"Ideal",5,"E","SI1",3,1519.95735
"2615",2615,0.33,"Premium",4,"F","VS2",5,435.23061
"2616",2616,0.3,"Very Good",3,"G","VVS2",6,481.7511
"2617",2617,0.41,"Ideal",5,"E","VVS1",7,2180.28697
"2618",2618,0.35,"Premium",4,"E","SI1",3,-313.10505
"2619",2619,1.51,"Very Good",3,"H","VS1",4,9685.88167
"2620",2620,0.82,"Good",2,"J","SI1",3,3296.94294
"2621",2621,1.18,"Premium",4,"H","SI1",3,6628.53106
"2622",2622,0.4,"Premium",4,"G","VS1",4,562.8678
"2623",2623,0.31,"Ideal",5,"H","VS2",5,428.34127
"2624",2624,0.3,"Premium",4,"H","SI1",3,-731.2759
"2625",2625,2.05,"Premium",4,"E","SI2",2,13446.90185
"2626",2626,0.7,"Very Good",3,"F","SI1",3,2453.7119
"2627",2627,0.42,"Very Good",3,"E","SI1",3,111.95514
"2628",2628,1.06,"Ideal",5,"H","SI2",2,5327.49802
"2629",2629,0.29,"Very Good",3,"G","VVS2",6,398.116929999999
"2630",2630,0.73,"Ideal",5,"E","VS1",4,3483.17441
"2631",2631,1.03,"Very Good",3,"G","SI1",3,5213.63951
"2632",2632,0.74,"Ideal",5,"E","SI1",3,3109.00658
"2633",2633,1.18,"Premium",4,"E","I1",1,5712.92706
"2634",2634,0.9,"Premium",4,"H","VS1",4,4744.5763
"2635",2635,1.41,"Premium",4,"G","SI1",3,8552.11697
"2636",2636,1.03,"Ideal",5,"H","VVS2",6,6907.80351
"2637",2637,1.02,"Premium",4,"D","VS2",5,6205.98834
"2638",2638,0.7,"Ideal",5,"F","SI2",2,2316.6679
"2639",2639,0.32,"Ideal",5,"F","VS2",5,511.97544
"2640",2640,0.43,"Ideal",5,"E","VVS1",7,2347.55531
"2641",2641,0.5,"Very Good",3,"E","SI2",2,323.2265
"2642",2642,0.28,"Very Good",3,"D","VVS2",6,314.48276
"2643",2643,0.36,"Ideal",5,"H","VS2",5,846.51212
"2644",2644,1.51,"Very Good",3,"F","SI1",3,9228.07967
"2645",2645,0.52,"Ideal",5,"G","VS2",5,2184.65884
"2646",2646,1.05,"Ideal",5,"F","SI1",3,5701.66585
"2647",2647,0.34,"Very Good",3,"D","SI1",3,-557.11822
"2648",2648,0.4,"Ideal",5,"E","VS2",5,1181.0488
"2649",2649,2.14,"Ideal",5,"H","SI2",2,14359.98838
"2650",2650,2,"Premium",4,"J","VS1",4,13944.335
"2651",2651,0.92,"Premium",4,"F","SI2",2,3996.24064
"2652",2652,1.55,"Premium",4,"D","SI2",2,9265.19335
"2653",2653,1.04,"Ideal",5,"G","VS2",5,6533.63568
"2654",2654,1.02,"Ideal",5,"E","SI1",3,5450.76334
"2655",2655,2.01,"Very Good",3,"I","SI1",3,13409.78817
"2656",2656,1.51,"Fair",1,"I","VS2",5,9822.92567
"2657",2657,0.3,"Ideal",5,"F","VVS2",6,802.5091
"2658",2658,1.01,"Ideal",5,"G","VS2",5,6282.73317
"2659",2659,1.05,"Premium",4,"J","VS1",4,5999.08885
"2660",2660,1.22,"Ideal",5,"E","VVS2",6,8496.85274
"2661",2661,0.75,"Premium",4,"F","SI1",3,3032.26175
"2662",2662,0.44,"Ideal",5,"F","SI1",3,599.98148
"2663",2663,0.33,"Ideal",5,"G","VS1",4,137.80761
"2664",2664,0.72,"Ideal",5,"E","VS2",5,3857.34224
"2665",2665,0.81,"Premium",4,"E","SI2",2,3076.26477
"2666",2666,0.3,"Ideal",5,"D","SI1",3,-570.8969
"2667",2667,0.7,"Very Good",3,"E","SI1",3,2453.7119
"2668",2668,1.72,"Premium",4,"H","SI1",3,11144.77624
"2669",2669,1,"Premium",4,"F","SI1",3,5123.116
"2670",2670,0.3,"Very Good",3,"G","SI1",3,-891.6549
"2671",2671,0.28,"Ideal",5,"H","VVS2",6,635.24076
"2672",2672,0.72,"Very Good",3,"J","VS1",4,3078.78224
"2673",2673,0.31,"Premium",4,"G","SI1",3,-647.64173
"2674",2674,1.54,"Premium",4,"I","SI2",2,9181.55918
"2675",2675,0.31,"Ideal",5,"G","SI1",3,-487.26273
"2676",2676,0.37,"Premium",4,"D","VVS2",6,1227.56929
"2677",2677,0.38,"Ideal",5,"G","VS2",5,1013.78046
"2678",2678,0.9,"Fair",1,"E","I1",1,2890.0333
"2679",2679,1,"Premium",4,"J","SI1",3,5123.116
"2680",2680,0.33,"Very Good",3,"I","VVS1",7,1190.45561
"2681",2681,1.03,"Very Good",3,"J","SI2",2,4755.83751
"2682",2682,0.42,"Very Good",3,"D","SI2",2,-345.84686
"2683",2683,0.62,"Ideal",5,"G","VVS2",6,3478.80254
"2684",2684,0.9,"Ideal",5,"J","SI1",3,4447.1533
"2685",2685,1.18,"Very Good",3,"I","SI2",2,6010.35006
"2686",2686,0.41,"Ideal",5,"F","VS2",5,1264.68297
"2687",2687,0.25,"Very Good",3,"D","VVS2",6,63.5802499999998
"2688",2688,0.36,"Premium",4,"D","SI2",2,-687.27288
"2689",2689,0.51,"Ideal",5,"E","SI2",2,727.61867
"2690",2690,1.19,"Premium",4,"G","VS2",5,7627.76923
"2691",2691,0.5,"Premium",4,"F","SI1",3,941.4075
"2692",2692,0.41,"Very Good",3,"E","SI2",2,-429.48103
"2693",2693,1.5,"Premium",4,"F","VS2",5,10220.4285
"2694",2694,0.51,"Very Good",3,"I","SI1",3,864.66267
"2695",2695,0.7,"Ideal",5,"I","VVS1",7,4605.6779
"2696",2696,0.36,"Ideal",5,"G","SI1",3,-69.0918800000004
"2697",2697,0.77,"Premium",4,"E","SI1",3,3199.53009
"2698",2698,0.7,"Good",2,"F","SI2",2,1835.5309
"2699",2699,0.46,"Ideal",5,"E","SI2",2,309.44782
"2700",2700,0.95,"Good",2,"G","VVS2",6,5757.59315
"2701",2701,0.83,"Ideal",5,"G","VS1",4,4319.51611
"2702",2702,0.7,"Very Good",3,"G","VS1",4,2911.5139
"2703",2703,1.14,"Very Good",3,"G","SI2",2,5675.81338
"2704",2704,1.18,"Good",2,"D","SI2",2,5849.97106
"2705",2705,0.33,"Ideal",5,"G","VVS1",7,1511.21361
"2706",2706,0.23,"Ideal",5,"E","SI2",2,-1614.13809
"2707",2707,0.92,"Ideal",5,"E","SI2",2,4156.61964
"2708",2708,0.33,"Ideal",5,"E","SI1",3,-319.99439
"2709",2709,1.05,"Very Good",3,"E","VVS1",7,7212.11585
"2710",2710,0.52,"Ideal",5,"F","VS2",5,2184.65884
"2711",2711,1.18,"Premium",4,"G","VS2",5,7544.13506
"2712",2712,1.07,"Premium",4,"H","VS2",5,6624.15919
"2713",2713,1.02,"Very Good",3,"G","VS2",5,6045.60934
"2714",2714,1.52,"Premium",4,"G","VS1",4,9929.89484
"2715",2715,0.31,"Ideal",5,"F","VS1",4,-29.4607300000002
"2716",2716,1.2,"Premium",4,"J","SI1",3,6795.7994
"2717",2717,0.32,"Premium",4,"F","SI1",3,-564.00756
"2718",2718,0.7,"Premium",4,"H","VS2",5,3529.6949
"2719",2719,0.35,"Ideal",5,"E","VS2",5,762.87795
"2720",2720,0.51,"Ideal",5,"G","VS1",4,1643.22267
"2721",2721,1.05,"Ideal",5,"G","SI1",3,5701.66585
"2722",2722,0.35,"Ideal",5,"E","SI1",3,-152.72605
"2723",2723,0.31,"Premium",4,"J","VS2",5,267.96227
"2724",2724,0.3,"Ideal",5,"J","IF",8,1718.1131
"2725",2725,0.61,"Ideal",5,"D","VVS2",6,3395.16837
"2726",2726,0.6,"Premium",4,"D","SI1",3,1777.7492
"2727",2727,0.35,"Very Good",3,"G","VS2",5,442.11995
"2728",2728,0.51,"Ideal",5,"G","VS1",4,1643.22267
"2729",2729,0.71,"Ideal",5,"F","VS1",4,3315.90607
"2730",2730,1.11,"Premium",4,"H","SI1",3,6043.09187
"2731",2731,0.33,"Ideal",5,"D","VVS2",6,1053.41161
"2732",2732,0.7,"Ideal",5,"E","VS2",5,3690.0739
"2733",2733,1.2,"Ideal",5,"G","VVS2",6,8329.5844
"2734",2734,0.31,"Ideal",5,"G","SI1",3,-487.26273
"2735",2735,0.36,"Ideal",5,"G","SI1",3,-69.0918800000004
"2736",2736,0.91,"Very Good",3,"F","SI1",3,4210.02947
"2737",2737,1,"Very Good",3,"E","VS2",5,5878.341
"2738",2738,0.9,"Very Good",3,"E","VS1",4,4584.1973
"2739",2739,0.52,"Premium",4,"E","VVS1",7,2939.88384
"2740",2740,1.06,"Ideal",5,"G","VVS2",6,7158.70602
"2741",2741,0.31,"Good",2,"E","VS2",5,-52.7957300000001
"2742",2742,0.7,"Ideal",5,"H","SI1",3,2774.4699
"2743",2743,1.23,"Ideal",5,"F","SI2",2,6749.27891
"2744",2744,0.52,"Ideal",5,"H","VS2",5,2184.65884
"2745",2745,0.31,"Premium",4,"F","VS2",5,267.96227
"2746",2746,1,"Very Good",3,"F","IF",8,7251.747
"2747",2747,0.3,"Very Good",3,"I","VS1",4,-433.8529
"2748",2748,1.27,"Ideal",5,"H","SI1",3,7541.61759
"2749",2749,0.26,"Ideal",5,"H","VS1",4,-447.63158
"2750",2750,0.71,"Premium",4,"F","SI1",3,2697.72507
"2751",2751,0.5,"Good",2,"F","SI1",3,620.6495
"2752",2752,0.34,"Premium",4,"H","VS1",4,61.0627800000001
"2753",2753,1.02,"Premium",4,"F","VS2",5,6205.98834
"2754",2754,1.51,"Very Good",3,"G","VS1",4,9685.88167
"2755",2755,1.08,"Very Good",3,"H","VVS1",7,7463.01836
"2756",2756,1.16,"Fair",1,"H","SI2",2,5522.32372
"2757",2757,0.91,"Very Good",3,"H","VS2",5,5125.63347
"2758",2758,1.33,"Premium",4,"I","SI2",2,7425.24161
"2759",2759,0.92,"Very Good",3,"D","SI1",3,4293.66364
"2760",2760,0.46,"Ideal",5,"G","IF",8,3056.25982
"2761",2761,0.33,"Premium",4,"G","VS1",4,-22.5713900000002
"2762",2762,1.01,"Premium",4,"E","SI2",2,4748.94817
"2763",2763,1.04,"Premium",4,"D","SI2",2,4999.85068
"2764",2764,0.73,"Ideal",5,"H","VVS2",6,4398.77841
"2765",2765,0.42,"Premium",4,"G","VS2",5,1187.93814
"2766",2766,0.46,"Fair",1,"I","VS1",4,583.53582
"2767",2767,0.78,"Fair",1,"G","SI2",2,2344.22526
"2768",2768,1,"Premium",4,"F","VS2",5,6038.72
"2769",2769,0.71,"Ideal",5,"G","IF",8,5147.11407
"2770",2770,0.33,"Premium",4,"H","VS2",5,435.23061
"2771",2771,0.71,"Premium",4,"F","SI1",3,2697.72507
"2772",2772,0.91,"Premium",4,"F","SI2",2,3912.60647
"2773",2773,2.23,"Premium",4,"J","VS2",5,16325.72291
"2774",2774,0.7,"Ideal",5,"D","VS2",5,3690.0739
"2775",2775,1.13,"Premium",4,"J","VS1",4,6668.16221
"2776",2776,1.75,"Ideal",5,"J","VS2",5,12471.66175
"2777",2777,1.21,"Premium",4,"H","SI1",3,6879.43357
"2778",2778,0.7,"Very Good",3,"F","VS2",5,3369.3159
"2779",2779,1.01,"Good",2,"F","SI1",3,4885.99217
"2780",2780,0.36,"Ideal",5,"H","VS2",5,846.51212
"2781",2781,0.72,"Very Good",3,"E","SI2",2,2163.17824
"2782",2782,1.62,"Very Good",3,"I","VS2",5,11063.65954
"2783",2783,1.19,"Ideal",5,"F","VVS2",6,8245.95023
"2784",2784,1.01,"Very Good",3,"G","SI1",3,5046.37117
"2785",2785,0.7,"Premium",4,"D","VS1",4,3071.8929
"2786",2786,1.03,"Ideal",5,"F","VS2",5,6450.00151
"2787",2787,0.54,"Fair",1,"F","SI1",3,794.80718
"2788",2788,0.9,"Very Good",3,"F","SI2",2,3668.5933
"2789",2789,0.4,"Ideal",5,"H","IF",8,2554.4548
"2790",2790,0.51,"Premium",4,"G","VS2",5,1940.64567
"2791",2791,0.53,"Premium",4,"E","VS2",5,2107.91401
"2792",2792,0.5,"Premium",4,"E","VS2",5,1857.0115
"2793",2793,0.36,"Ideal",5,"E","SI1",3,-69.0918800000004
"2794",2794,0.64,"Good",2,"D","SI1",3,1791.52788
"2795",2795,0.9,"Ideal",5,"G","VVS1",7,6278.3613
"2796",2796,0.35,"Ideal",5,"D","SI1",3,-152.72605
"2797",2797,0.3,"Good",2,"G","VVS2",6,321.3721
"2798",2798,1,"Premium",4,"D","SI1",3,5123.116
"2799",2799,0.59,"Ideal",5,"G","SI1",3,1854.49403
"2800",2800,0.71,"Good",2,"E","SI2",2,1919.16507
"2801",2801,0.7,"Very Good",3,"D","VS1",4,2911.5139
"2802",2802,0.31,"Premium",4,"I","SI1",3,-647.64173
"2803",2803,1.57,"Ideal",5,"F","SI1",3,10050.64269
"2804",2804,0.9,"Ideal",5,"G","SI1",3,4447.1533
"2805",2805,0.59,"Ideal",5,"D","SI1",3,1854.49403
"2806",2806,0.26,"Very Good",3,"G","VS1",4,-768.38958
"2807",2807,0.41,"Ideal",5,"E","VVS2",6,1722.48497
"2808",2808,0.4,"Very Good",3,"G","VS1",4,402.4888
"2809",2809,0.53,"Very Good",3,"E","VS2",5,1947.53501
"2810",2810,0.7,"Ideal",5,"I","SI1",3,2774.4699
"2811",2811,0.32,"Premium",4,"D","SI1",3,-564.00756
"2812",2812,0.7,"Good",2,"F","VS1",4,2751.1349
"2813",2813,0.7,"Very Good",3,"E","VS2",5,3369.3159
"2814",2814,0.9,"Good",2,"G","SI1",3,3966.0163
"2815",2815,0.33,"Premium",4,"G","VS2",5,435.23061
"2816",2816,1.15,"Good",2,"J","SI2",2,5599.06855
"2817",2817,1.01,"Very Good",3,"E","VS2",5,5961.97517
"2818",2818,0.32,"Ideal",5,"I","IF",8,1885.38144
"2819",2819,2.33,"Very Good",3,"H","SI2",2,15628.27961
"2820",2820,0.79,"Very Good",3,"I","SI1",3,3206.41943
"2821",2821,1.21,"Ideal",5,"H","SI1",3,7039.81257
"2822",2822,0.75,"Very Good",3,"G","SI1",3,2871.88275
"2823",2823,0.4,"Ideal",5,"I","SI1",3,265.4448
"2824",2824,1.23,"Good",2,"I","VS1",4,7183.74591
"2825",2825,1.08,"Premium",4,"G","SI1",3,5792.18936
"2826",2826,0.28,"Very Good",3,"E","VS1",4,-601.12124
"2827",2827,0.54,"Very Good",3,"F","VS2",5,2031.16918
"2828",2828,1.09,"Premium",4,"G","VS2",5,6791.42753
"2829",2829,0.28,"Very Good",3,"E","VVS2",6,314.48276
"2830",2830,1.2,"Premium",4,"F","SI2",2,6337.9974
"2831",2831,1,"Ideal",5,"E","SI1",3,5283.495
"2832",2832,0.36,"Ideal",5,"G","SI1",3,-69.0918800000004
"2833",2833,0.6,"Very Good",3,"F","SI1",3,1617.3702
"2834",2834,1.71,"Premium",4,"H","SI1",3,11061.14207
"2835",2835,0.33,"Ideal",5,"E","VS2",5,595.60961
"2836",2836,0.3,"Ideal",5,"E","VVS1",7,1260.3111
"2837",2837,0.71,"Ideal",5,"D","SI2",2,2400.30207
"2838",2838,0.31,"Ideal",5,"G","IF",8,1801.74727
"2839",2839,0.32,"Ideal",5,"E","VVS2",6,969.77744
"2840",2840,0.66,"Ideal",5,"H","SI1",3,2439.93322
"2841",2841,1.5,"Good",2,"D","SI2",2,8526.2645
"2842",2842,0.38,"Premium",4,"H","VS2",5,853.40146
"2843",2843,1.22,"Premium",4,"F","VS2",5,7878.67174
"2844",2844,1.53,"Very Good",3,"H","VS1",4,9853.15001
"2845",2845,0.3,"Ideal",5,"H","SI1",3,-570.8969
"2846",2846,1.79,"Premium",4,"G","VS2",5,12645.81943
"2847",2847,1.02,"Ideal",5,"I","I1",1,4535.15934
"2848",2848,0.3,"Ideal",5,"F","VVS2",6,802.5091
"2849",2849,0.75,"Ideal",5,"G","SI1",3,3192.64075
"2850",2850,0.54,"Ideal",5,"G","SI1",3,1436.32318
"2851",2851,0.7,"Fair",1,"F","SI2",2,1675.1519
"2852",2852,1.25,"Ideal",5,"H","SI1",3,7374.34925
"2853",2853,0.82,"Ideal",5,"I","SI1",3,3778.07994
"2854",2854,1.01,"Very Good",3,"F","VS2",5,5961.97517
"2855",2855,1.15,"Very Good",3,"H","SI2",2,5759.44755
"2856",2856,1.67,"Ideal",5,"F","VS2",5,11802.58839
"2857",2857,1.01,"Very Good",3,"E","VS2",5,5961.97517
"2858",2858,0.39,"Very Good",3,"E","VS2",5,776.65663
"2859",2859,1.22,"Ideal",5,"I","VS1",4,7581.24874
"2860",2860,1.01,"Good",2,"E","SI1",3,4885.99217
"2861",2861,2,"Very Good",3,"I","VS2",5,14241.758
"2862",2862,0.54,"Ideal",5,"D","VS2",5,2351.92718
"2863",2863,0.9,"Premium",4,"J","SI1",3,4286.7743
"2864",2864,0.32,"Very Good",3,"E","SI1",3,-724.38656
"2865",2865,0.54,"Very Good",3,"F","SI1",3,1115.56518
"2866",2866,0.5,"Premium",4,"D","SI1",3,941.4075
"2867",2867,1.51,"Premium",4,"J","VVS2",6,10761.86467
"2868",2868,1.01,"Very Good",3,"H","VS2",5,5961.97517
"2869",2869,0.77,"Good",2,"D","SI2",2,2420.97009
"2870",2870,0.7,"Fair",1,"E","SI2",2,1675.1519
"2871",2871,0.31,"Ideal",5,"E","VS2",5,428.34127
"2872",2872,2.18,"Premium",4,"J","SI2",2,14534.14606
"2873",2873,0.3,"Very Good",3,"J","VS1",4,-433.8529
"2874",2874,0.53,"Ideal",5,"D","SI1",3,1352.68901
"2875",2875,0.9,"Very Good",3,"F","SI1",3,4126.3953
"2876",2876,1.13,"Ideal",5,"H","SI1",3,6370.73921
"2877",2877,0.4,"Premium",4,"D","SI2",2,-352.7362
"2878",2878,0.5,"Very Good",3,"D","VS2",5,1696.6325
"2879",2879,0.37,"Ideal",5,"F","VVS1",7,1845.75029
"2880",2880,1.12,"Very Good",3,"I","VS2",5,6881.95104
"2881",2881,1.28,"Ideal",5,"G","SI1",3,7625.25176
"2882",2882,0.66,"Very Good",3,"E","VVS1",7,3950.38322
"2883",2883,0.71,"Good",2,"H","SI1",3,2376.96707
"2884",2884,0.4,"Premium",4,"H","VS1",4,562.8678
"2885",2885,1.28,"Ideal",5,"H","SI1",3,7625.25176
"2886",2886,0.42,"Premium",4,"E","SI2",2,-185.46786
"2887",2887,1,"Very Good",3,"H","SI2",2,4504.935
"2888",2888,0.41,"Premium",4,"G","VS1",4,646.50197
"2889",2889,0.52,"Very Good",3,"I","VS1",4,1406.09884
"2890",2890,0.46,"Ideal",5,"G","VVS1",7,2598.45782
"2891",2891,1.5,"Very Good",3,"J","VS2",5,10060.0495
"2892",2892,1.13,"Very Good",3,"I","VS2",5,6965.58521
"2893",2893,0.3,"Very Good",3,"I","SI1",3,-891.6549
"2894",2894,2,"Very Good",3,"E","SI2",2,12868.352
"2895",2895,1.68,"Ideal",5,"I","VS2",5,11886.22256
"2896",2896,0.3,"Ideal",5,"D","SI1",3,-570.8969
"2897",2897,0.81,"Premium",4,"G","VS1",4,3991.86877
"2898",2898,0.35,"Very Good",3,"E","SI1",3,-473.48405
"2899",2899,1.54,"Ideal",5,"D","SI2",2,9341.93818
"2900",2900,0.32,"Ideal",5,"H","VVS1",7,1427.57944
"2901",2901,0.9,"Ideal",5,"E","SI1",3,4447.1533
"2902",2902,0.79,"Ideal",5,"I","VS1",4,3984.97943
"2903",2903,0.5,"Ideal",5,"D","SI2",2,643.9845
"2904",2904,1.09,"Ideal",5,"E","SI1",3,6036.20253
"2905",2905,0.33,"Very Good",3,"E","VS2",5,274.85161
"2906",2906,0.38,"Good",2,"F","VS2",5,532.64346
"2907",2907,0.31,"Ideal",5,"E","VS2",5,428.34127
"2908",2908,1.21,"Very Good",3,"G","SI2",2,6261.25257
"2909",2909,1.19,"Ideal",5,"E","SI2",2,6414.74223
"2910",2910,0.55,"Ideal",5,"G","VVS2",6,2893.36335
"2911",2911,0.7,"Ideal",5,"F","SI1",3,2774.4699
"2912",2912,0.39,"Very Good",3,"G","VVS1",7,1692.26063
"2913",2913,1.66,"Ideal",5,"J","SI2",2,10345.54822
"2914",2914,1.1,"Ideal",5,"I","SI1",3,6119.8367
"2915",2915,1.21,"Very Good",3,"G","SI2",2,6261.25257
"2916",2916,0.3,"Very Good",3,"E","VS1",4,-433.8529
"2917",2917,0.86,"Good",2,"G","SI2",2,3173.67762
"2918",2918,0.3,"Ideal",5,"G","VS1",4,-113.0949
"2919",2919,1.22,"Ideal",5,"G","VS1",4,7581.24874
"2920",2920,0.3,"Premium",4,"E","SI1",3,-731.2759
"2921",2921,1.2,"Ideal",5,"G","VS1",4,7413.9804
"2922",2922,0.31,"Ideal",5,"H","VVS1",7,1343.94527
"2923",2923,2.01,"Very Good",3,"I","VS2",5,14325.39217
"2924",2924,0.37,"Ideal",5,"J","SI1",3,14.5422899999999
"2925",2925,0.31,"Premium",4,"E","VS1",4,-189.83973
"2926",2926,0.3,"Ideal",5,"F","SI1",3,-570.8969
"2927",2927,0.31,"Ideal",5,"F","VVS2",6,886.14327
"2928",2928,0.27,"Very Good",3,"F","VVS1",7,688.65059
"2929",2929,0.32,"Ideal",5,"D","VVS2",6,969.77744
"2930",2930,0.33,"Ideal",5,"H","IF",8,1969.01561
"2931",2931,1.86,"Very Good",3,"H","SI2",2,11697.47362
"2932",2932,0.72,"Ideal",5,"H","VS1",4,3399.54024
"2933",2933,1.05,"Ideal",5,"H","SI1",3,5701.66585
"2934",2934,1.02,"Premium",4,"G","VS2",5,6205.98834
"2935",2935,1.04,"Very Good",3,"E","SI1",3,5297.27368
"2936",2936,0.95,"Very Good",3,"J","VVS2",6,5917.97215
"2937",2937,0.3,"Ideal",5,"H","VVS2",6,802.5091
"2938",2938,0.27,"Very Good",3,"G","VS1",4,-684.75541
"2939",2939,0.32,"Premium",4,"F","VS2",5,351.59644
"2940",2940,1.28,"Ideal",5,"G","SI1",3,7625.25176
"2941",2941,1.31,"Premium",4,"F","SI1",3,7715.77527
"2942",2942,0.3,"Premium",4,"E","SI1",3,-731.2759
"2943",2943,1.51,"Ideal",5,"I","VS1",4,10006.63967
"2944",2944,0.36,"Ideal",5,"E","VS2",5,846.51212
"2945",2945,0.73,"Premium",4,"F","SI1",3,2864.99341
"2946",2946,0.33,"Ideal",5,"G","IF",8,1969.01561
"2947",2947,1,"Premium",4,"G","SI2",2,4665.314
"2948",2948,0.31,"Ideal",5,"G","IF",8,1801.74727
"2949",2949,0.56,"Ideal",5,"E","VS2",5,2519.19552
"2950",2950,0.32,"Premium",4,"G","VVS2",6,809.39844
"2951",2951,1.53,"Premium",4,"G","VVS1",7,11386.93501
"2952",2952,0.52,"Very Good",3,"H","SI1",3,948.29684
"2953",2953,0.42,"Ideal",5,"G","VVS1",7,2263.92114
"2954",2954,0.3,"Ideal",5,"D","VS2",5,344.7071
"2955",2955,1,"Very Good",3,"G","VS2",5,5878.341
"2956",2956,0.44,"Good",2,"E","VS2",5,1034.44848
"2957",2957,1.01,"Good",2,"E","VS2",5,5801.59617
"2958",2958,0.31,"Ideal",5,"J","VS1",4,-29.4607300000002
"2959",2959,2.28,"Premium",4,"H","SI2",2,15370.48776
"2960",2960,0.5,"Premium",4,"D","VS2",5,1857.0115
"2961",2961,0.5,"Ideal",5,"E","VVS2",6,2475.1925
"2962",2962,0.36,"Very Good",3,"E","SI1",3,-389.84988
"2963",2963,0.7,"Ideal",5,"I","SI1",3,2774.4699
"2964",2964,0.4,"Premium",4,"D","SI2",2,-352.7362
"2965",2965,0.52,"Good",2,"G","VS2",5,1703.52184
"2966",2966,1.02,"Ideal",5,"G","SI2",2,4992.96134
"2967",2967,0.76,"Very Good",3,"G","VVS2",6,4328.92292
"2968",2968,2.03,"Ideal",5,"I","SI2",2,13440.01251
"2969",2969,1.51,"Premium",4,"F","VS2",5,10304.06267
"2970",2970,0.61,"Very Good",3,"E","SI1",3,1701.00437
"2971",2971,1,"Premium",4,"F","VS2",5,6038.72
"2972",2972,1.07,"Premium",4,"E","SI2",2,5250.75319
"2973",2973,1.21,"Very Good",3,"F","VS1",4,7176.85657
"2974",2974,0.46,"Fair",1,"G","VS1",4,583.53582
"2975",2975,0.79,"Good",2,"I","VS2",5,3961.64443
"2976",2976,0.32,"Ideal",5,"F","VVS2",6,969.77744
